city,state_id,state_name,county_name,zip,lat,lng,population
Spicer,MN,Minnesota,Kandiyohi,56288,45.2330198,-94.9400088,1167
Sunburg,MN,Minnesota,Kandiyohi,56289,45.3477401,-95.2383563,100
Pennock,MN,Minnesota,Kandiyohi,56279,45.1488509,-95.1764036,508
Prinsburg,MN,Minnesota,Kandiyohi,56284 56281,44.9338496,-95.1875089,497
Raymond,MN,Minnesota,Kandiyohi,56282,45.0157942,-95.2386238,764
Regal,MN,Minnesota,Kandiyohi,56312,45.4071867,-94.8455649,34
Litchfield,MN,Minnesota,Meeker,55355,45.1271847,-94.5280474,6726
Mahtomedi,MN,Minnesota,Washington,55110 55115,45.0696886,-92.9516037,7676
Stillwater,MN,Minnesota,Washington,55082 55083,45.0563558,-92.8060408,18225
Pine Springs,MN,Minnesota,Washington,55128 55115,45.0357994,-92.9543812,408
Saint Marys Point,MN,Minnesota,Washington,55043,44.9144119,-92.7657588,368
Saint Paul Park,MN,Minnesota,Washington,55071,44.8421887,-92.9913243,5279
Scandia,MN,Minnesota,Washington,55073 55047,45.2535777,-92.8057669,3936
Louisburg,MN,Minnesota,Lac qui Parle,56256,45.1660744,-96.1711592,47
Madison,MN,Minnesota,Lac qui Parle,56256,45.0096848,-96.1958765,1551
Long Lake,MN,Minnesota,Hennepin,55356,44.9866298,-93.5716243,1768
Loretto,MN,Minnesota,Hennepin,55357 55595 55596 55597 55598 55599,45.0546855,-93.6355165,650
Maple Grove,MN,Minnesota,Hennepin,55369 55311,45.0724642,-93.4557877,61567
Maple Plain,MN,Minnesota,Hennepin,55359 55348 55570 55571 55572 55574 55576 55577 55578 55579 55592 55593,45.0071851,-93.6557945,1768
Shorewood,MN,Minnesota,Hennepin,55331 55364 55391 55392,44.9007963,-93.5891242,7307
Spring Park,MN,Minnesota,Hennepin,55384,44.9352407,-93.6321817,1669
Orono,MN,Minnesota,Hennepin,55391 55356 55323,44.9713519,-93.6044033,7437
Osseo,MN,Minnesota,Hennepin,55369 55569,45.1194091,-93.4024532,2430
Plymouth,MN,Minnesota,Hennepin,55442 55441 55447 55446,45.0105194,-93.4555093,70576
Richfield,MN,Minnesota,Hennepin,55423,44.8832982,-93.2830021,35228
Robbinsdale,MN,Minnesota,Hennepin,55422,45.032187,-93.3385614,13953
Rogers,MN,Minnesota,Hennepin,55374,45.1888534,-93.5530144,8597
Saint Anthony,MN,Minnesota,Hennepin,55421 55418,45.0205212,-93.2180019,8226
Saint Bonifacius,MN,Minnesota,Hennepin,55375,44.9055181,-93.7474636,2283
Saint Louis Park,MN,Minnesota,Hennepin,55426 55416,44.9482979,-93.3480051,45250
Little Canada,MN,Minnesota,Ramsey,55117,45.0269101,-93.0877197,9773
Maplewood,MN,Minnesota,Ramsey,55117 55119 55109,44.9530215,-92.9952153,38018
Shoreview,MN,Minnesota,Ramsey,55126,45.0791325,-93.1471668,25043
Roseville,MN,Minnesota,Ramsey,55113,45.0060767,-93.1566107,33660
Saint Paul,MN,Minnesota,Ramsey,55114 55117 55116 55119 55130 55101 55155 55102 55103 55106 55107 55104 55105 55108 55133 55144 55145 55146 55164 55165 55170 55172 55175 55188,44.9444101,-93.0932742,285068
Summerset,SD,South Dakota,Meade,57718 57769,44.189978,-103.34384,1814
Silver Lake,MN,Minnesota,McLeod,55381,44.9032959,-94.1955334,837
Stewart,MN,Minnesota,McLeod,55385,44.7246843,-94.4858185,571
Plato,MN,Minnesota,McLeod,55370,44.7744064,-94.0399721,320
Porter,MN,Minnesota,Yellow Medicine,56280,44.6363518,-96.1655948,183
Saint Leo,MN,Minnesota,Yellow Medicine,56264,44.7171833,-96.0522574,100
Lilydale,MN,Minnesota,Dakota,55118,44.9160768,-93.1260526,623
South Saint Paul,MN,Minnesota,Dakota,55075,44.8927439,-93.034938,20160
Sunfish Lake,MN,Minnesota,Dakota,55118,44.8707992,-93.098551,521
Randolph,MN,Minnesota,Dakota,55009 55065,44.526078,-93.0199336,436
Rosemount,MN,Minnesota,Dakota,55068,44.7394103,-93.1257723,21874
Olivia,MN,Minnesota,Renville,56277,44.77635,-94.9897214,2484
Renville,MN,Minnesota,Renville,56284,44.7891264,-95.2116731,1287
Sacred Heart,MN,Minnesota,Renville,56285,44.786903,-95.3516784,548
Shakopee,MN,Minnesota,Scott,55379,44.7980186,-93.5268986,37076
Prior Lake,MN,Minnesota,Scott,55372 55379,44.7132969,-93.4227274,22796
Savage,MN,Minnesota,Scott,55378,44.7791309,-93.336336,26911
Pine Island,MN,Minnesota,Goodhue,55963,44.2013537,-92.6462999,3263
Red Wing,MN,Minnesota,Goodhue,55089 55066,44.5624676,-92.5338013,16459
Lucan,MN,Minnesota,Redwood,56255,44.4096788,-95.4105611,191
Redwood Falls,MN,Minnesota,Redwood,56283,44.5394039,-95.1169425,5254
Revere,MN,Minnesota,Redwood,56166,44.2238454,-95.3644452,95
Sanborn,MN,Minnesota,Redwood,56083,44.2096799,-95.1286044,339
Seaforth,MN,Minnesota,Redwood,56287 56293,44.4771797,-95.3263923,86
Broadland,SD,South Dakota,Beadle,57350,44.4924824,-98.3492596,31
Lynd,MN,Minnesota,Lyon,56157,44.3860723,-95.8903015,448
Taunton,MN,Minnesota,Lyon,56291,44.5935731,-96.0658678,139
Russell,MN,Minnesota,Lyon,56169,44.3191297,-95.9516917,338
Lonsdale,MN,Minnesota,Rice,55046,44.4802412,-93.4285587,3674
Sleepy Eye,MN,Minnesota,Brown,56085,44.2971832,-94.7241498,3599
Springfield,MN,Minnesota,Brown,56087,44.238848,-94.9758229,2152
Saint Peter,MN,Minnesota,Nicollet,56082,44.3235774,-93.9580145,11196
Plainview,MN,Minnesota,Wabasha,55964,44.1649655,-92.1715571,3340
Madison Lake,MN,Minnesota,Blue Earth,56063,44.2044116,-93.815508,1017
Mankato,MN,Minnesota,Blue Earth,56001 56002,44.1635775,-93.9993996,39309
Mapleton,MN,Minnesota,Blue Earth,56065,43.9288512,-93.9560643,1756
Skyline,MN,Minnesota,Blue Earth,56001,44.1421882,-94.0307892,289
Pemberton,MN,Minnesota,Blue Earth,56078,44.0085788,-93.7832826,247
Saint Clair,MN,Minnesota,Blue Earth,56001 56080,44.0819113,-93.8577294,868
Pipestone,MN,Minnesota,Pipestone,56164,44.000526,-96.3175341,4317
Ruthton,MN,Minnesota,Pipestone,56170,44.1766333,-96.103918,241
Slayton,MN,Minnesota,Murray,56172,43.9877419,-95.7558464,2153
Owatonna,MN,Minnesota,Steele,55060,44.0838517,-93.226044,25599
Mantorville,MN,Minnesota,Dodge,55955,44.0691307,-92.7557456,1197
Stewartville,MN,Minnesota,Olmsted,55976,43.8555186,-92.4885079,5916
Oronoco,MN,Minnesota,Olmsted,55960,44.1660764,-92.5349056,1300
Rochester,MN,Minnesota,Olmsted,55902 55901 55906 55904 55905 55903,44.0216306,-92.4698992,106769
Storden,MN,Minnesota,Cottonwood,56174,44.037736,-95.3183305,219
Stockton,MN,Minnesota,Winona,55987 55988,44.0274629,-91.7698734,697
Rollingstone,MN,Minnesota,Winona,55969,44.0977412,-91.8168207,664
Saint Charles,MN,Minnesota,Winona,55972,43.9694076,-92.0643266,3735
Madelia,MN,Minnesota,Watonwan,56062,44.0507937,-94.4182981,2308
Ormsby,MN,Minnesota,Watonwan,56162,43.8482894,-94.6977554,131
Saint James,MN,Minnesota,Watonwan,56081,43.9824577,-94.6269181,4605
Luverne,MN,Minnesota,Rock,56156,43.6541362,-96.2128071,4745
Magnolia,MN,Minnesota,Rock,56158,43.6452456,-96.0791907,222
Steen,MN,Minnesota,Rock,56173,43.5146927,-96.2630865,180
Lismore,MN,Minnesota,Nobles,56155,43.7477438,-95.9472407,227
Round Lake,MN,Minnesota,Nobles,56167,43.5405195,-95.4683381,376
Rushmore,MN,Minnesota,Nobles,56168,43.6194097,-95.8005713,342
Manchester,MN,Minnesota,Freeborn,56007 56009,43.7255127,-93.4518807,57
Lyle,MN,Minnesota,Mower,55953,43.5052421,-92.944081,551
Mapleview,MN,Minnesota,Mower,55912,43.6888516,-92.9793591,176
Taopi,MN,Minnesota,Mower,55977,43.5580211,-92.6426805,58
Racine,MN,Minnesota,Mower,55967,43.7760738,-92.4829507,442
Rose Creek,MN,Minnesota,Mower,55970,43.6035756,-92.8318541,394
Sargeant,MN,Minnesota,Mower,55973,43.8052407,-92.8021304,61
Spring Grove,MN,Minnesota,Houston,55974,43.5610799,-91.6359787,1330
Mabel,MN,Minnesota,Fillmore,55954,43.5205234,-91.7695949,780
Spring Valley,MN,Minnesota,Fillmore,55975,43.6869081,-92.3890587,2479
Ostrander,MN,Minnesota,Fillmore,55961,43.6135754,-92.4279497,254
Peterson,MN,Minnesota,Fillmore,55962,43.786353,-91.8348728,199
Preston,MN,Minnesota,Fillmore,55965,43.6702423,-92.0832157,1325
Rushford,MN,Minnesota,Fillmore,55971,43.8082976,-91.7529258,1731
Rushford Village,MN,Minnesota,Fillmore,55962 55971,43.8066309,-91.7915382,807
Sherburn,MN,Minnesota,Martin,56171,43.6521779,-94.7269247,1137
Thompson,IA,Iowa,Winnebago,50478,43.3713445,-93.7735556,502
Rake,IA,Iowa,Winnebago,50465,43.4838443,-93.9188415,225
Scarville,IA,Iowa,Winnebago,50473,43.4705099,-93.6177169,72
Lone Rock,IA,Iowa,Kossuth,50559,43.2185739,-94.3269126,146
Lu Verne,IA,Iowa,Kossuth,50560,42.908302,-94.0738452,261
Swea City,IA,Iowa,Kossuth,50590,43.384403,-94.3149681,536
Spirit Lake,IA,Iowa,Dickinson,51360,43.4221843,-95.1022169,4840
Superior,IA,Iowa,Dickinson,51363,43.4302376,-94.9463794,130
Terril,IA,Iowa,Dickinson,51364,43.3057947,-94.9716565,367
Orleans,IA,Iowa,Dickinson,51360,43.4471838,-95.0924946,608
Ringsted,IA,Iowa,Emmet,50578,43.2946832,-94.5116428,422
Manly,IA,Iowa,Worth,50456,43.2871813,-93.2021482,1323
Sibley,IA,Iowa,Osceola,51249,43.399136,-95.7519604,2798
Stacyville,IA,Iowa,Mitchell,50476,43.4360794,-92.7824109,494
Orchard,IA,Iowa,Mitchell,50460,43.2274731,-92.7721384,71
Osage,IA,Iowa,Mitchell,50461,43.2841383,-92.8110279,3619
Saint Ansgar,IA,Iowa,Mitchell,50472,43.3783006,-92.9188065,1107
Little Rock,IA,Iowa,Lyon,51243,43.4441353,-95.8833524,459
Rock Rapids,IA,Iowa,Lyon,51246,43.4271945,-96.1758598,2549
Lime Springs,IA,Iowa,Howard,52155,43.4488554,-92.2807251,505
Protivin,IA,Iowa,Howard,52163 52171,43.2160819,-92.0910012,283
Riceville,IA,Iowa,Howard,50466,43.3638571,-92.5540687,785
Postville,IA,Iowa,Allamakee,52162,43.084702,-91.5682015,2227
Spillville,IA,Iowa,Winneshiek,52168 52132,43.2049718,-91.9509965,367
Ossian,IA,Iowa,Winneshiek,52161,43.1463645,-91.7645996,845
Ridgeway,IA,Iowa,Winneshiek,52165,43.2977472,-91.9876632,315
Sioux Center,IA,Iowa,Sioux,51250,43.0797067,-96.1755774,7048
Orange City,IA,Iowa,Sioux,51041,43.0072087,-96.0583523,6004
Rock Valley,IA,Iowa,Sioux,51247,43.2052595,-96.2950263,3354
Sheldon,IA,Iowa,O'Brien,51201,43.1810893,-95.8561276,5188
Sutherland,IA,Iowa,O'Brien,51058,42.9741435,-95.4975058,649
Paullina,IA,Iowa,O'Brien,51046,42.9791479,-95.6880657,1056
Primghar,IA,Iowa,O'Brien,51245,43.0869216,-95.627232,909
Sanborn,IA,Iowa,O'Brien,51248,43.1816421,-95.6555674,1404
Swaledale,IA,Iowa,Cerro Gordo,50477,42.9785759,-93.316871,165
Plymouth,IA,Iowa,Cerro Gordo,50464,43.2457962,-93.1229813,382
Rock Falls,IA,Iowa,Cerro Gordo,50401 50467,43.2074652,-93.084647,155
Rockwell,IA,Iowa,Cerro Gordo,50469,42.985244,-93.1918688,1039
Mallard,IA,Iowa,Palo Alto,50562,42.9363589,-94.6822021,274
Rodman,IA,Iowa,Palo Alto,50597,43.0285792,-94.531087,45
Ruthven,IA,Iowa,Palo Alto,51358,43.1291322,-94.8991531,737
Peterson,IA,Iowa,Clay,51047,42.9180333,-95.3438893,334
Rossie,IA,Iowa,Clay,51357,43.0133076,-95.188606,70
Royal,IA,Iowa,Clay,51357,43.0655295,-95.2838877,446
Rockford,IA,Iowa,Floyd,50468,43.0521922,-92.9485301,860
Rudd,IA,Iowa,Floyd,50471,43.1260815,-92.9057527,369
Randalia,IA,Iowa,Fayette,52164,42.8630359,-91.8857222,68
Saint Lucas,IA,Iowa,Fayette,52166 52171,43.0663643,-91.9334987,143
Luana,IA,Iowa,Clayton,52156,43.0602597,-91.4540293,269
Strawberry Point,IA,Iowa,Clayton,52076,42.6835956,-91.5340348,1279
Osterdock,IA,Iowa,Clayton,52052 52035,42.7336012,-91.1579083,59
Saint Olaf,IA,Iowa,Clayton,52072,42.9285958,-91.3862485,108
Rushville,NE,Nebraska,Sheridan,69360,42.7183176,-102.4640647,890
Struble,IA,Iowa,Plymouth,51031,42.8952663,-96.1953,78
Oyens,IA,Iowa,Plymouth,51031 51045,42.8202672,-96.0577975,103
Remsen,IA,Iowa,Plymouth,51050,42.8147111,-95.9733511,1663
Linn Grove,IA,Iowa,Buena Vista,51033,42.8916444,-95.2466638,154
Marathon,IA,Iowa,Buena Vista,50565,42.8616407,-94.9824889,237
Rembrandt,IA,Iowa,Buena Vista,50576,42.8255331,-95.1663837,203
Quimby,IA,Iowa,Cherokee,51049,42.6302637,-95.6419522,319
Palmer,IA,Iowa,Pocahontas,50571,42.6305314,-94.6005333,165
Plover,IA,Iowa,Pocahontas,50573 50581,42.8783045,-94.620534,77
Pocahontas,IA,Iowa,Pocahontas,50574,42.7355299,-94.6691468,1789
Rowan,IA,Iowa,Wright,50470,42.740806,-93.5527076,158
Livermore,IA,Iowa,Humboldt,50558,42.8685808,-94.1852388,384
Ottosen,IA,Iowa,Humboldt,50570,42.8949702,-94.3799697,55
Pioneer,IA,Iowa,Humboldt,50541,42.6538621,-94.3924703,23
Renwick,IA,Iowa,Humboldt,50577,42.8280253,-93.981062,242
Rutland,IA,Iowa,Humboldt,50582,42.7591386,-94.297744,126
Popejoy,IA,Iowa,Franklin,50227 50006,42.5938659,-93.4260393,79
Shell Rock,IA,Iowa,Butler,50670,42.7102579,-92.5829664,1296
Parkersburg,IA,Iowa,Butler,50665,42.5774797,-92.7868634,1870
Plainfield,IA,Iowa,Bremer,50666,42.847478,-92.5371298,436
Readlyn,IA,Iowa,Bremer,50668,42.7022054,-92.2254569,808
The Village of Clarkston,MI,Michigan,Oakland,48346 48347,42.7342845,-83.4206149,882
Randolph,NE,Nebraska,Cedar,68771,42.3786127,-97.3570005,944
Long Pine,NE,Nebraska,Brown,69217,42.5363882,-99.7006772,305
Luxemburg,IA,Iowa,Dubuque,52065 52052 52056,42.6027722,-91.0740206,240
Sherrill,IA,Iowa,Dubuque,52073,42.6038868,-90.7845716,177
Peosta,IA,Iowa,Dubuque,52068,42.4505584,-90.8504081,1377
Rickardsville,IA,Iowa,Dubuque,52039,42.583331,-90.8840176,182
Sageville,IA,Iowa,Dubuque,52001,42.5527782,-90.7090161,122
Manchester,IA,Iowa,Delaware,52057,42.484154,-91.4554252,5179
Ryan,IA,Iowa,Delaware,52330,42.3513792,-91.4815456,361
Otho,IA,Iowa,Webster,50569,42.4246935,-94.1502372,542
Stanley,IA,Iowa,Buchanan,50671,42.6427617,-91.8126663,125
Quasqueton,IA,Iowa,Buchanan,52329 52326,42.394432,-91.7610035,554
Rowley,IA,Iowa,Buchanan,52329,42.3699889,-91.8440621,264
Raymond,IA,Iowa,Black Hawk,50667,42.4688769,-92.2196264,788
Sloan,IA,Iowa,Woodbury,51055,42.2327686,-96.2280793,973
Smithland,IA,Iowa,Woodbury,51056,42.229157,-95.9308434,224
Oto,IA,Iowa,Woodbury,51044,42.2838792,-95.8930651,108
Pierson,IA,Iowa,Woodbury,51048,42.5441562,-95.867513,366
Salix,IA,Iowa,Woodbury,51052,42.3083253,-96.2878044,363
Sergeant Bluff,IA,Iowa,Woodbury,51054,42.4038823,-96.3586397,4227
Lytton,IA,Iowa,Sac,50561,42.4230361,-94.8597071,315
Sac City,IA,Iowa,Sac,50583,42.4222033,-94.9897109,2220
Schaller,IA,Iowa,Sac,51053,42.4997048,-95.2930524,772
Lohrville,IA,Iowa,Calhoun,51453,42.2702588,-94.5485865,368
Manson,IA,Iowa,Calhoun,50563,42.5291439,-94.5341421,1690
Somers,IA,Iowa,Calhoun,50586,42.3783106,-94.4299713,113
Pomeroy,IA,Iowa,Calhoun,50575,42.5510885,-94.6838687,662
Rinard,IA,Iowa,Calhoun,51453,42.3397016,-94.4885846,52
Rockwell City,IA,Iowa,Calhoun,50579,42.3952576,-94.6338671,1709
Stanhope,IA,Iowa,Hamilton,50246,42.2888675,-93.7960553,422
Stratford,IA,Iowa,Hamilton,50249,42.2713655,-93.9271721,743
Randall,IA,Iowa,Hamilton,50231,42.2383165,-93.600771,173
Steamboat Rock,IA,Iowa,Hardin,50672,42.4094261,-93.0657568,310
Owasa,IA,Iowa,Hardin,50126,42.4335928,-93.2071473,43
Radcliffe,IA,Iowa,Hardin,50230,42.3152613,-93.4343757,545
Stout,IA,Iowa,Grundy,50673 50665,42.52637,-92.7118626,224
